,CustomerID,Recency,Frequency,Monetary,Cluster
3886,17669.0,42,7,3406.72,Occasional
3887,17670.0,227,1,205.7,At-Risk
3888,17671.0,15,4,1572.71,Occasional
3889,17672.0,49,2,3178.17,Occasional
3890,17673.0,1,6,1629.12,Occasional
3891,17674.0,73,2,551.04,Occasional
3892,17675.0,0,31,20374.28,Regular
3893,17676.0,3,6,1387.68,Occasional
3894,17677.0,1,30,16363.23,Regular
3895,17678.0,263,1,298.11,At-Risk
3896,17679.0,52,2,1992.1100000000001,Occasional
3897,17680.0,23,1,184.4,Occasional
3898,17682.0,9,6,2474.33,Occasional
3899,17684.0,43,1,239.41,Occasional
3900,17685.0,16,7,3191.5299999999997,Occasional
3901,17686.0,6,7,5739.46,Occasional
3902,17690.0,29,15,4757.95,Regular
3903,17691.0,357,2,290.4,At-Risk
3904,17692.0,126,4,740.9399999999999,Occasional
3905,17693.0,136,1,200.47,Occasional
3906,17694.0,141,1,283.12,Occasional
3907,17695.0,131,2,765.34,Occasional
3908,17696.0,37,8,2285.71,Occasional
3909,17697.0,235,1,338.95,At-Risk
3910,17698.0,260,1,154.95,At-Risk
3911,17700.0,16,4,2534.64,Occasional
3912,17701.0,252,1,417.95,At-Risk
3913,17702.0,29,4,1824.37,Occasional
3914,17703.0,34,3,798.74,Occasional
3915,17704.0,168,2,885.1899999999999,At-Risk
3916,17705.0,2,9,1823.52,Occasional
3917,17706.0,3,17,10504.49,Regular
3918,17707.0,184,2,152.4,At-Risk
3919,17708.0,187,2,267.08,At-Risk
3920,17709.0,169,1,137.45,At-Risk
3921,17711.0,10,2,385.1,Occasional
3922,17712.0,44,1,522.91,Occasional
3923,17714.0,320,1,153.0,At-Risk
3924,17715.0,200,1,326.4,At-Risk
3925,17716.0,22,11,5655.99,Regular
3926,17718.0,231,1,139.35,At-Risk
3927,17719.0,37,15,5396.04,Regular
3928,17720.0,25,4,1195.94,Occasional
3929,17722.0,95,4,2424.04,Occasional
3930,17723.0,126,6,3276.4,Occasional
3931,17724.0,70,3,1033.0,Occasional
3932,17725.0,15,11,3439.08,Regular
3933,17727.0,14,1,1060.25,Occasional
3934,17728.0,3,3,2876.0099999999998,Occasional
3935,17730.0,2,13,5298.48,Regular
3936,17731.0,78,4,1240.11,Occasional
3937,17732.0,372,1,303.97,At-Risk
3938,17733.0,38,2,692.19,Occasional
3939,17734.0,53,3,700.63,Occasional
3940,17735.0,1,19,13110.02,Regular
3941,17736.0,8,3,377.44,Occasional
3942,17737.0,8,2,168.24,Occasional
3943,17738.0,18,4,1879.05,Occasional
3944,17739.0,11,7,2791.35,Occasional
3945,17742.0,112,2,355.11,Occasional
3946,17744.0,3,6,2322.4,Occasional
3947,17746.0,239,1,110.25,At-Risk
3948,17747.0,112,1,71.4,Occasional
3949,17749.0,177,2,674.52,At-Risk
3950,17750.0,4,9,1797.57,Occasional
3951,17752.0,358,1,80.64,At-Risk
3952,17754.0,0,5,1772.26,Occasional
3953,17757.0,0,30,5605.29,Regular
3954,17758.0,18,8,3456.7,Occasional
3955,17759.0,16,3,834.99,Occasional
3956,17760.0,21,2,287.59,Occasional
3957,17761.0,32,1,712.78,Occasional
3958,17763.0,262,1,15.0,At-Risk
3959,17764.0,50,2,818.82,Occasional
3960,17765.0,158,3,371.88,At-Risk
3961,17767.0,14,1,271.2,Occasional
3962,17768.0,7,3,2273.18,Occasional
3963,17769.0,12,10,3997.98,Occasional
3964,17770.0,198,5,1143.27,At-Risk
3965,17771.0,56,2,245.81,Occasional
3966,17772.0,10,2,182.77,Occasional
3967,17774.0,96,4,1225.41,Occasional
3968,17775.0,254,1,56.4,At-Risk
3969,17777.0,24,3,665.86,Occasional
3970,17779.0,20,3,658.57,Occasional
3971,17781.0,158,2,188.02,At-Risk
3972,17783.0,71,2,283.47,Occasional
3973,17785.0,52,1,131.94,Occasional
3974,17786.0,84,2,278.74,Occasional
3975,17787.0,152,4,1865.19,At-Risk
3976,17788.0,73,2,1117.9,Occasional
3977,17789.0,280,1,225.9,At-Risk
3978,17790.0,26,14,1965.55,Regular
3979,17791.0,29,1,106.1,Occasional
3980,17793.0,24,1,323.04,Occasional
3981,17795.0,179,2,350.39,At-Risk
3982,17796.0,39,4,697.9,Occasional
3983,17797.0,21,3,780.43,Occasional
3984,17799.0,21,10,3055.93,Occasional
3985,17800.0,36,9,1199.01,Occasional
3986,17802.0,81,3,1285.04,Occasional
3987,17805.0,73,1,512.31,Occasional
3988,17806.0,10,1,546.04,Occasional
3989,17809.0,15,12,5411.91,Regular
3990,17811.0,3,39,7837.73,Regular
3991,17812.0,12,4,732.16,Occasional
3992,17813.0,13,5,1770.88,Occasional
3993,17816.0,36,4,36.56,Occasional
3994,17817.0,3,3,387.68,Occasional
3995,17819.0,71,7,3704.87,Occasional
3996,17824.0,50,1,298.4,Occasional
3997,17827.0,4,5,1995.46,Occasional
3998,17828.0,22,4,1820.09,Occasional
3999,17829.0,298,1,889.24,At-Risk
4000,17830.0,1,3,398.7,Occasional
4001,17831.0,32,1,35.4,Occasional
4002,17832.0,49,1,155.37,Occasional
4003,17835.0,2,3,350.64,Occasional
4004,17836.0,46,1,110.21000000000001,Occasional
4005,17837.0,41,8,1593.38,Occasional
4006,17838.0,26,5,2779.3,Occasional
4007,17839.0,41,1,338.8,Occasional
4008,17841.0,1,124,40991.57,Loyal
4009,17843.0,302,1,205.48,At-Risk
4010,17844.0,106,1,51.559999999999995,Occasional
4011,17848.0,80,9,901.2,Occasional
4012,17849.0,217,4,605.8000000000001,At-Risk
4013,17850.0,371,34,5391.21,Regular
4014,17852.0,11,2,114.34,Occasional
4015,17854.0,184,2,311.26,At-Risk
4016,17855.0,372,1,208.97,At-Risk
4017,17856.0,1,4,1418.03,Occasional
4018,17857.0,3,23,26879.04,Regular
4019,17858.0,5,12,5155.66,Regular
4020,17859.0,304,1,148.21,At-Risk
4021,17860.0,368,1,252.8,At-Risk
4022,17861.0,2,8,2100.8,Occasional
4023,17862.0,323,1,330.9,At-Risk
4024,17863.0,58,6,3160.0,Occasional
4025,17864.0,12,3,597.5,Occasional
4026,17865.0,30,20,10526.32,Regular
4027,17866.0,142,1,329.65,Occasional
4028,17867.0,29,6,1197.1,Occasional
4029,17869.0,106,5,428.18,Occasional
4030,17870.0,1,12,1894.35,Regular
4031,17871.0,204,1,155.9,At-Risk
4032,17873.0,79,5,1859.1599999999999,Occasional
4033,17874.0,184,6,683.46,At-Risk
4034,17877.0,169,1,237.60999999999999,At-Risk
4035,17878.0,43,1,379.45,Occasional
4036,17879.0,173,1,178.52,At-Risk
4037,17880.0,364,1,458.92,At-Risk
4038,17881.0,303,1,133.35,At-Risk
4039,17883.0,2,4,671.77,Occasional
4040,17884.0,3,4,717.45,Occasional
4041,17885.0,11,1,190.19,Occasional
4042,17886.0,31,3,899.61,Occasional
4043,17887.0,128,1,111.35,Occasional
4044,17888.0,20,8,726.05,Occasional
4045,17889.0,211,2,203.87,At-Risk
4046,17890.0,322,2,602.09,At-Risk
4047,17891.0,161,1,203.85999999999999,At-Risk
4048,17892.0,55,3,244.1,Occasional
4049,17893.0,224,1,112.25,At-Risk
4050,17894.0,71,8,1119.81,Occasional
4051,17895.0,43,1,98.0,Occasional
4052,17896.0,22,1,256.32,Occasional
4053,17897.0,172,3,566.6,At-Risk
4054,17898.0,84,2,152.06,Occasional
4055,17899.0,158,1,155.8,At-Risk
4056,17900.0,189,2,112.19999999999999,At-Risk
4057,17901.0,28,1,110.38,Occasional
4058,17904.0,20,1,191.67000000000002,Occasional
4059,17905.0,70,4,800.24,Occasional
4060,17906.0,246,1,72.9,At-Risk
4061,17908.0,373,1,243.28,At-Risk
4062,17911.0,8,1,366.23,Occasional
4063,17912.0,309,5,311.01,At-Risk
4064,17913.0,58,2,411.6,Occasional
4065,17914.0,3,1,336.43,Occasional
4066,17917.0,44,3,341.28,Occasional
4067,17919.0,87,1,1304.04,Occasional
4068,17920.0,3,17,4204.1,Regular
4069,17921.0,63,4,826.52,Occasional
4070,17923.0,281,1,207.5,At-Risk
4071,17924.0,11,7,2962.5,Occasional
4072,17925.0,372,1,244.08,At-Risk
4073,17926.0,132,2,397.29,Occasional
4074,17928.0,44,2,212.54,Occasional
4075,17929.0,10,4,843.0,Occasional
4076,17930.0,35,5,1740.48,Occasional
4077,17931.0,133,2,408.36,Occasional
4078,17932.0,28,3,1331.57,Occasional
4079,17934.0,51,2,704.25,Occasional
4080,17935.0,137,2,145.79,Occasional
4081,17936.0,4,1,389.84,Occasional
4082,17937.0,8,7,4301.22,Occasional
4083,17939.0,159,1,99.14,At-Risk
4084,17940.0,48,9,2238.58,Occasional
4085,17941.0,130,1,304.56,Occasional
4086,17942.0,7,1,77.5,Occasional
4087,17946.0,232,2,149.57999999999998,At-Risk
4088,17947.0,36,1,176.68,Occasional
4089,17948.0,146,1,358.56,At-Risk
4090,17949.0,0,45,58510.48,Loyal
4091,17950.0,71,3,482.2,Occasional
4092,17951.0,39,3,1008.54,Occasional
4093,17954.0,4,12,2332.72,Regular
4094,17955.0,198,4,557.3,At-Risk
4095,17956.0,248,1,12.75,At-Risk
4096,17957.0,65,1,111.68,Occasional
4097,17958.0,116,1,508.46000000000004,Occasional
4098,17960.0,170,1,73.78,At-Risk
4099,17961.0,20,39,1296.44,Regular
4100,17962.0,141,1,102.83,Occasional
4101,17964.0,31,2,471.7,Occasional
4102,17965.0,37,14,2622.57,Regular
4103,17966.0,37,5,1098.43,Occasional
4104,17967.0,371,1,123.07,At-Risk
4105,17968.0,373,1,277.35,At-Risk
4106,17969.0,165,2,228.2,At-Risk
4107,17970.0,210,1,582.59,At-Risk
4108,17972.0,241,1,136.04,At-Risk
4109,17973.0,51,1,337.04,Occasional
4110,17974.0,24,3,740.79,Occasional
4111,17975.0,14,13,4488.81,Regular
4112,17976.0,371,1,353.19,At-Risk
4113,17977.0,28,1,288.14,Occasional
4114,17978.0,364,1,300.92,At-Risk
4115,17979.0,35,4,757.71,Occasional
4116,17980.0,165,3,811.45,At-Risk
4117,17984.0,144,1,152.68,At-Risk
4118,17985.0,21,1,634.95,Occasional
4119,17986.0,55,1,20.8,Occasional
4120,17987.0,184,1,198.57,At-Risk
4121,17988.0,11,7,201.12,Occasional
4122,17990.0,236,3,630.84,At-Risk
4123,17991.0,224,2,93.35,At-Risk
4124,17994.0,121,4,678.49,Occasional
4125,17995.0,281,1,76.1,At-Risk
4126,17997.0,73,8,1970.67,Occasional
4127,17999.0,36,2,382.06,Occasional
4128,18001.0,11,2,417.23,Occasional
4129,18004.0,361,1,169.47,At-Risk
4130,18005.0,3,2,249.72,Occasional
4131,18006.0,22,1,444.68,Occasional
4132,18008.0,69,9,2116.19,Occasional
4133,18009.0,234,1,257.34,At-Risk
4134,18010.0,256,1,174.8,At-Risk
4135,18011.0,372,1,102.78999999999999,At-Risk
4136,18013.0,154,2,187.29,At-Risk
4137,18014.0,27,1,166.42,Occasional
4138,18015.0,3,1,120.03,Occasional
4139,18016.0,31,5,1483.56,Occasional
4140,18017.0,80,3,523.0,Occasional
4141,18018.0,107,2,122.14,Occasional
4142,18019.0,51,1,38.45,Occasional
4143,18022.0,35,1,668.11,Occasional
4144,18024.0,152,2,389.78,At-Risk
4145,18027.0,98,1,115.31,Occasional
4146,18030.0,3,2,230.64999999999998,Occasional
4147,18032.0,333,1,73.5,At-Risk
4148,18033.0,64,1,97.97,Occasional
4149,18034.0,21,2,422.88,Occasional
4150,18035.0,35,3,730.4,Occasional
4151,18036.0,31,3,405.62,Occasional
4152,18037.0,153,6,70.02,At-Risk
4153,18040.0,18,2,357.2,Occasional
4154,18041.0,11,21,4183.39,Regular
4155,18042.0,53,1,165.05,Occasional
4156,18043.0,24,3,559.51,Occasional
4157,18044.0,3,10,2088.6,Occasional
4158,18045.0,44,1,189.4,Occasional
4159,18048.0,202,2,172.29,At-Risk
4160,18050.0,358,1,74.4,At-Risk
4161,18053.0,70,1,300.02,Occasional
4162,18055.0,6,10,6784.19,Regular
4163,18056.0,287,1,363.65,At-Risk
4164,18058.0,9,1,170.16,Occasional
4165,18059.0,22,3,306.46,Occasional
4166,18061.0,21,10,2119.41,Occasional
4167,18062.0,172,3,720.52,At-Risk
4168,18064.0,132,2,814.0,Occasional
4169,18065.0,5,14,2392.83,Regular
4170,18066.0,74,1,318.0,Occasional
4171,18067.0,39,1,396.33,Occasional
4172,18068.0,288,1,101.7,At-Risk
4173,18069.0,25,5,2036.67,Occasional
4174,18071.0,257,2,453.0,At-Risk
4175,18072.0,185,1,247.44,At-Risk
4176,18073.0,113,12,3877.52,Regular
4177,18074.0,373,1,489.6,At-Risk
4178,18075.0,22,10,2611.75,Occasional
4179,18077.0,7,11,2633.01,Regular
4180,18078.0,216,2,336.13,At-Risk
4181,18079.0,44,4,3651.97,Occasional
4182,18080.0,18,2,1231.5,Occasional
4183,18081.0,35,3,343.45,Occasional
4184,18082.0,25,1,703.37,Occasional
4185,18084.0,15,1,90.48,Occasional
4186,18085.0,329,2,689.95,At-Risk
4187,18086.0,273,1,101.34,At-Risk
4188,18088.0,60,1,167.67,Occasional
4189,18092.0,1,11,9068.26,Regular
4190,18093.0,92,4,2106.52,Occasional
4191,18094.0,81,7,3017.3,Occasional
4192,18095.0,312,2,580.05,At-Risk
4193,18096.0,11,3,911.15,Occasional
4194,18097.0,7,6,2697.8,Occasional
4195,18099.0,126,1,168.31,Occasional
4196,18101.0,10,2,223.65,Occasional
4197,18102.0,0,60,259657.3,High-Value
4198,18104.0,36,1,754.64,Occasional
4199,18105.0,37,1,113.47999999999999,Occasional
4200,18106.0,329,1,430.7,At-Risk
4201,18108.0,253,1,271.0,At-Risk
4202,18109.0,1,26,8052.97,Regular
4203,18110.0,19,1,236.3,Occasional
4204,18112.0,11,2,352.69,Occasional
4205,18113.0,368,1,76.32,At-Risk
4206,18114.0,289,1,220.1,At-Risk
4207,18116.0,67,8,1418.03,Occasional
4208,18117.0,25,1,320.71999999999997,Occasional
4209,18118.0,10,26,5653.82,Regular
4210,18119.0,367,1,181.12,At-Risk
4211,18120.0,213,1,111.15,At-Risk
4212,18121.0,148,2,673.1,At-Risk
4213,18122.0,7,6,1826.21,Occasional
4214,18123.0,23,2,589.4399999999999,Occasional
4215,18125.0,29,4,1142.99,Occasional
4216,18126.0,60,1,206.83,Occasional
4217,18127.0,18,3,348.73,Occasional
4218,18129.0,242,1,112.55,At-Risk
4219,18130.0,14,3,1059.39,Occasional
4220,18133.0,211,1,931.5,At-Risk
4221,18135.0,28,5,681.91,Occasional
4222,18136.0,62,3,784.3299999999999,Occasional
4223,18138.0,294,1,152.65,At-Risk
4224,18139.0,17,6,8438.34,Occasional
4225,18142.0,156,2,1019.52,At-Risk
4226,18143.0,116,2,1000.16,Occasional
4227,18144.0,7,12,2888.75,Regular
4228,18145.0,12,4,2861.55,Occasional
4229,18146.0,140,2,160.35,Occasional
4230,18147.0,45,2,179.34,Occasional
4231,18149.0,50,3,612.08,Occasional
4232,18150.0,31,3,566.5799999999999,Occasional
4233,18151.0,134,2,653.35,Occasional
4234,18154.0,2,2,399.19,Occasional
4235,18155.0,74,3,371.62,Occasional
4236,18156.0,12,2,734.94,Occasional
4237,18158.0,8,2,453.4,Occasional
4238,18159.0,300,1,530.15,At-Risk
4239,18160.0,56,2,638.06,Occasional
4240,18161.0,14,5,1618.69,Occasional
4241,18164.0,36,1,399.65,Occasional
4242,18165.0,176,1,302.46,At-Risk
4243,18167.0,22,3,1384.86,Occasional
4244,18168.0,175,6,1169.94,At-Risk
4245,18169.0,60,1,202.65,Occasional
4246,18170.0,32,3,980.31,Occasional
4247,18171.0,58,5,1231.31,Occasional
4248,18172.0,14,20,7561.68,Regular
4249,18173.0,86,4,2106.84,Occasional
4250,18174.0,6,1,104.0,Occasional
4251,18176.0,357,1,476.34999999999997,At-Risk
4252,18177.0,30,6,1341.42,Occasional
4253,18178.0,128,4,1590.81,Occasional
4254,18179.0,8,6,1793.17,Occasional
4255,18180.0,4,6,1843.75,Occasional
4256,18181.0,23,1,382.8,Occasional
4257,18183.0,226,2,632.07,At-Risk
4258,18184.0,14,1,49.8,Occasional
4259,18185.0,248,1,304.25,At-Risk
4260,18188.0,14,3,2001.04,Occasional
4261,18189.0,77,2,1090.24,Occasional
4262,18190.0,191,2,284.46,At-Risk
4263,18191.0,261,1,207.8,At-Risk
4264,18192.0,71,1,957.97,Occasional
4265,18193.0,164,1,243.76,At-Risk
4266,18194.0,81,1,973.84,Occasional
4267,18196.0,94,2,689.13,Occasional
4268,18198.0,3,17,5425.56,Regular
4269,18200.0,105,1,163.8,Occasional
4270,18202.0,199,3,1396.99,At-Risk
4271,18203.0,156,1,160.42000000000002,At-Risk
4272,18204.0,70,3,1993.7,Occasional
4273,18205.0,35,2,517.36,Occasional
4274,18209.0,28,1,139.1,Occasional
4275,18210.0,1,6,2621.38,Occasional
4276,18211.0,25,5,600.07,Occasional
4277,18212.0,325,1,248.42,At-Risk
4278,18213.0,236,1,232.48,At-Risk
4279,18215.0,88,1,299.34000000000003,Occasional
4280,18216.0,30,1,481.75,Occasional
4281,18217.0,28,2,621.75,Occasional
4282,18218.0,210,2,662.08,At-Risk
4283,18219.0,2,10,2069.77,Occasional
4284,18220.0,226,1,305.28,At-Risk
4285,18221.0,21,5,1041.61,Occasional
4286,18222.0,92,1,443.0,Occasional
4287,18223.0,4,14,6484.54,Regular
4288,18224.0,263,1,158.95,At-Risk
4289,18225.0,2,12,5509.12,Regular
4290,18226.0,43,11,5228.05,Regular
4291,18227.0,217,1,93.75,At-Risk
4292,18228.0,56,2,779.9,Occasional
4293,18229.0,11,20,7276.9,Regular
4294,18230.0,8,7,2810.2,Occasional
4295,18231.0,191,5,2083.27,At-Risk
4296,18232.0,81,4,592.97,Occasional
4297,18233.0,325,1,440.0,At-Risk
4298,18235.0,71,3,1796.48,Occasional
4299,18236.0,29,6,882.24,Occasional
4300,18237.0,2,5,987.1,Occasional
4301,18239.0,218,5,1561.61,At-Risk
4302,18240.0,45,1,422.58,Occasional
4303,18241.0,9,17,2073.09,Regular
4304,18242.0,71,4,2232.49,Occasional
4305,18245.0,6,7,2567.06,Occasional
4306,18246.0,23,2,596.1,Occasional
4307,18248.0,122,2,804.02,Occasional
4308,18249.0,16,1,95.34,Occasional
4309,18250.0,309,1,349.27,At-Risk
4310,18251.0,86,1,4314.72,Occasional
4311,18252.0,50,2,526.67,Occasional
4312,18255.0,88,1,103.3,Occasional
4313,18257.0,38,8,2337.63,Occasional
4314,18259.0,24,3,2338.6,Occasional
4315,18260.0,172,6,2643.2,At-Risk
4316,18261.0,42,2,324.24,Occasional
4317,18262.0,139,1,149.48,Occasional
4318,18263.0,25,3,1213.16,Occasional
4319,18265.0,71,2,801.51,Occasional
4320,18268.0,133,1,25.5,Occasional
4321,18269.0,365,1,168.6,At-Risk
4322,18270.0,37,2,283.15000000000003,Occasional
4323,18272.0,2,6,3078.58,Occasional
4324,18273.0,1,3,204.0,Occasional
4325,18274.0,29,1,175.92,Occasional
4326,18276.0,43,1,335.86,Occasional
4327,18277.0,57,1,110.38000000000001,Occasional
4328,18278.0,73,1,173.9,Occasional
4329,18280.0,277,1,180.6,At-Risk
4330,18281.0,180,1,80.82,At-Risk
4331,18282.0,7,2,178.05,Occasional
4332,18283.0,3,16,2094.88,Regular
4333,18287.0,42,3,1837.28,Occasional
